Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     173/524         common_arg::common_arg(common_arg const&) [1032]
[996]    0.0    0.00    0.00     524         common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_params&)#2}::_FUN(common_params&) [996]
-----------------------------------------------
                0.00    0.00       1/522         LLM_KV::operator()[abi:cxx11](llm_kv) const [1202]
                0.00    0.00       2/522         llm_load_hparams(llama_model_loader&, llama_model&) [1165]
                0.00    0.00       3/522         llama_state_seq_get_size [242]
                0.00    0.00       5/522         bool llama_model_loader::get_key<float>(llm_kv, float&, bool) [1091]
                0.00    0.00       5/522         bool llama_model_loader::get_key<bool>(llm_kv, bool&, bool) [1090]
                0.00    0.00      14/522         llama_model_loader::llama_model_loader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, llama_model_kv_override const*) [105]
                0.00    0.00      25/522         llm_load_vocab(llama_model_loader&, llama_model&) [19]
                0.00    0.00      28/522         bool llama_model_loader::get_key<unsigned int>(llm_kv, unsigned int&, bool) [1054]
                0.00    0.00     439/522         llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*)::{lambda(LLM_TN_IMPL const&, std::initializer_list<long> const&, int)#1}::operator()(LLM_TN_IMPL const&, std::initializer_list<long> const&, int) const [115]
[997]    0.0    0.00    0.00     522         format(char const*, ...) [997]
-----------------------------------------------
                0.00    0.00       2/520         llm_load_vocab(llama_model_loader&, llama_model&) [19]
                0.00    0.00     518/520         llama_kv_cache_find_slot(llama_kv_cache&, llama_ubatch const&) [56]
[998]    0.0    0.00    0.00     520         std::pair<std::_Rb_tree_iterator<int>, bool> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_unique<int const&>(int const&) [998]
-----------------------------------------------
                0.00    0.00     517/517         main [7]
[999]    0.0    0.00    0.00     517         common_token_to_piece[abi:cxx11](llama_context const*, int, bool) [999]
                0.00    0.00     517/1030        llama_get_model [188]
                0.00    0.00     517/130616      llama_token_to_piece_impl(llama_vocab const&, int, char*, int, int, bool) [980]
                0.00    0.00     517/130616      llama_token_to_piece [155]
-----------------------------------------------
                0.00    0.00     517/517         llama_sampler_chain_accept(llama_sampler*, int) [54]
[1000]   0.0    0.00    0.00     517         llama_sampler_dry_accept(llama_sampler*, int) [1000]
-----------------------------------------------
                0.00    0.00       1/516         llama_kv_cache_clear [337]
                0.00    0.00       1/516         llama_new_context_with_model [80]
                0.00    0.00     514/516         llama_output_reserve(llama_context&, unsigned long) [1007]
[1001]   0.0    0.00    0.00     516         ggml_backend_cpu_buffer_clear(ggml_backend_buffer*, unsigned char) [1001]
-----------------------------------------------
                0.00    0.00     516/516         llama_build_graph(llama_context&, llama_ubatch const&, bool) [41]
[1002]   0.0    0.00    0.00     516         std::_Function_handler<void (ggml_tensor*, char const*, int), llama_build_graph(llama_context&, llama_ubatch const&, bool)::{lambda(ggml_tensor*, char const*, int)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [1002]
-----------------------------------------------
                0.00    0.00       1/515         llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [102]
                0.00    0.00       1/515         llama_new_context_with_model [80]
                0.00    0.00     513/515         llama_decode_internal(llama_context&, llama_batch) [13]
[1003]   0.0    0.00    0.00     515         llm_build_moe_ffn(ggml_context*, llama_context&, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, long, long, llm_ffn_op_type, bool, bool, float, std::function<void (ggml_tensor*, char const*, int)> const&, int) [1003]
-----------------------------------------------
                0.00    0.00       1/515         console::cleanup() [1620]
                0.00    0.00     514/515         main [7]
[1004]   0.0    0.00    0.00     515         console::set_display(console::display_t) [1004]
-----------------------------------------------
                0.00    0.00     515/515         llama_decode_internal(llama_context&, llama_batch) [13]
[1005]   0.0    0.00    0.00     515         std::vector<int*, std::allocator<int*> >::_M_default_append(unsigned long) [1005]
-----------------------------------------------
                0.00    0.00     515/515         llama_decode_internal(llama_context&, llama_batch) [13]
[1006]   0.0    0.00    0.00     515         std::vector<signed char, std::allocator<signed char> >::_M_default_append(unsigned long) [1006]
-----------------------------------------------
                0.00    0.00       1/514         llama_new_context_with_model [80]
                0.00    0.00     513/514         llama_decode_internal(llama_context&, llama_batch) [13]
[1007]   0.0    0.00    0.00     514         llama_output_reserve(llama_context&, unsigned long) [1007]
                0.00    0.00     514/533399      ggml_backend_buffer_get_base [136]
                0.00    0.00     514/516         ggml_backend_cpu_buffer_clear(ggml_backend_buffer*, unsigned char) [1001]
                0.00    0.00     514/516         ggml_backend_buffer_clear [197]
                0.00    0.00     513/178228      ggml_backend_buffer_get_size [152]
                0.00    0.00       1/4           ggml_backend_cpu_buffer_type [250]
                0.00    0.00       1/164         ggml_backend_dev_host_buffer_type [222]
                0.00    0.00       1/3           ggml_backend_cpu_buffer_type_alloc_buffer(ggml_backend_buffer_type*, unsigned long) [1103]
                0.00    0.00       1/182         ggml_backend_buft_alloc_buffer [220]
                0.00    0.00       1/1033        std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [983]
-----------------------------------------------
                0.00    0.00     513/513         main [7]
[1008]   0.0    0.00    0.00     513         common_sampler_last(common_sampler const*) [1008]
-----------------------------------------------
                0.00    0.00     513/513         llama_decode_internal(llama_context&, llama_batch) [13]
[1009]   0.0    0.00    0.00     513         ggml_backend_cpu_buffer_get_tensor(ggml_backend_buffer*, ggml_tensor const*, void*, unsigned long, unsigned long) [1009]
-----------------------------------------------
                0.00    0.00     512/512         llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) [25]
[1010]   0.0    0.00    0.00     512         llama_sampler_dry_apply(llama_sampler*, llama_token_data_array*) [1010]
-----------------------------------------------
                0.00    0.00     512/512         llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) [25]
[1011]   0.0    0.00    0.00     512         llama_sampler_dist_apply(llama_sampler*, llama_token_data_array*) [1011]
                0.00    0.00     512/1024        llama_sampler_softmax_impl(llama_token_data_array*) [987]
                0.00    0.00     512/1024        llama_sample_xtc_apply(llama_sampler*, llama_token_data_array*) [986]
-----------------------------------------------
                0.00    0.00     512/512         llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) [25]
[1012]   0.0    0.00    0.00     512         llama_sampler_min_p_apply(llama_sampler*, llama_token_data_array*) [1012]
-----------------------------------------------
                0.00    0.00     512/512         llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) [25]
[1013]   0.0    0.00    0.00     512         llama_sampler_top_k_apply(llama_sampler*, llama_token_data_array*) [1013]
-----------------------------------------------
                0.00    0.00     512/512         llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) [25]
[1014]   0.0    0.00    0.00     512         llama_sampler_top_p_apply(llama_sampler*, llama_token_data_array*) [1014]
                0.00    0.00     512/1024        llama_sampler_softmax_impl(llama_token_data_array*) [987]
-----------------------------------------------
                0.00    0.00     512/512         common_sampler_sample(common_sampler*, llama_context*, int, bool) [16]
[1015]   0.0    0.00    0.00     512         llama_sampler_grammar_apply(llama_sampler*, llama_token_data_array*) [1015]
-----------------------------------------------
                0.00    0.00     512/512         llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) [25]
[1016]   0.0    0.00    0.00     512         llama_sampler_typical_apply(llama_sampler*, llama_token_data_array*) [1016]
-----------------------------------------------
                0.00    0.00     512/512         llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) [25]
[1017]   0.0    0.00    0.00     512         llama_sampler_temp_ext_apply(llama_sampler*, llama_token_data_array*) [1017]
-----------------------------------------------
                0.00    0.00     512/512         llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) [25]
[1018]   0.0    0.00    0.00     512         llama_sampler_penalties_apply(llama_sampler*, llama_token_data_array*) [1018]
-----------------------------------------------
                0.00    0.00     512/512         llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) [25]
[1019]   0.0    0.00    0.00     512         llama_sampler_logit_bias_apply(llama_sampler*, llama_token_data_array*) [1019]
-----------------------------------------------
                0.00    0.00     512/512         common_sampler_accept(common_sampler*, int, bool) [53]
