Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           std::_Function_handler<unsigned int (unsigned int), llm_load_print_meta(llama_model_loader&, llama_model&)::{lambda(unsigned int)#2}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [1195]
                0.00    0.00       1/1           std::_Function_handler<unsigned int (unsigned int), llm_load_print_meta(llama_model_loader&, llama_model&)::{lambda(unsigned int)#3}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [1196]
                0.00    0.00       1/1           std::_Function_handler<unsigned int (unsigned int), llm_load_print_meta(llama_model_loader&, llama_model&)::{lambda(unsigned int)#4}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [1197]
                0.00    0.00       1/1           std::_Function_handler<unsigned int (unsigned int), llm_load_print_meta(llama_model_loader&, llama_model&)::{lambda(unsigned int)#5}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [1198]
                0.00    0.00       1/1           std::_Function_handler<unsigned int (unsigned int), llm_load_print_meta(llama_model_loader&, llama_model&)::{lambda(unsigned int)#6}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [1199]
                0.00    0.00       1/1           llama_model_type_name(e_model) [1156]
                0.00    0.00       1/1           llama_model_ftype_name(llama_ftype) [1157]
                0.00    0.00       1/1212        ggml_free [173]
                0.00    0.00       1/1           gguf_free [317]
-----------------------------------------------
                0.00    0.11       1/1           llama_load_model_from_file [12]
[13]     0.8    0.00    0.11       1         llm_load_vocab(llama_model_loader&, llama_model&) [13]
                0.08    0.00  280147/280147      std::pair<std::_Rb_tree_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int> >, bool> std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int>, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int> > >::_M_emplace_unique<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&, int&) [15]
                0.00    0.02  130099/130443      llama_token_to_piece_impl(llama_vocab const&, int, char*, int, int, bool) [33]
                0.00    0.01  128256/128256      std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [49]
                0.00    0.00  408403/816820      gguf_get_arr_str [40]
                0.00    0.00       1/361         llama_set_inputs(llama_context&, llama_ubatch const&) [39]
                0.00    0.00  560294/560310      std::_Function_handler<unsigned int (unsigned int), llm_load_print_meta(llama_model_loader&, llama_model&)::{lambda(unsigned int)#4}>::_M_invoke(std::_Any_data const&, unsigned int&&) [952]
                0.00    0.00  387158/387162      bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [954]
                0.00    0.00  280147/409746      unicode_cpts_from_utf8(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [953]
                0.00    0.00  130099/130443      llama_token_to_piece [141]
                0.00    0.00     256/431         llama_log_internal(ggml_log_level, char const*, ...) [979]
                0.00    0.00      25/522         format(char const*, ...) [977]
                0.00    0.00      18/28          bool llama_model_loader::get_key<unsigned int>(llm_kv, unsigned int&, bool) [1038]
                0.00    0.00       4/10          llama_state_seq_get_size [232]
                0.00    0.00       4/5           bool llama_model_loader::get_key<bool>(llm_kv, bool&, bool) [1075]
                0.00    0.00       4/58          gguf_find_key [218]
                0.00    0.00       2/12          gguf_get_arr_n [225]
                0.00    0.00       2/347         std::pair<std::_Rb_tree_iterator<int>, bool> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_unique<int const&>(int const&) [986]
                0.00    0.00       1/6           gguf_get_arr_data [238]
                0.00    0.00       1/1           llama_vocab::init_tokenizer() [1184]
                0.00    0.00       1/2           llama_tokenize_internal(llama_vocab const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool) [1112]
                0.00    0.00       1/355         llama_format_tensor_shape(ggml_tensor const*) [985]
                0.00    0.00       1/1           void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<llm_load_vocab(llama_model_loader&, llama_model&)::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<llm_load_vocab(llama_model_loader&, llama_model&)::{lambda(int, int)#1}>) [1228]
                0.00    0.00       1/2           void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<llm_load_vocab(llama_model_loader&, llama_model&)::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<llm_load_vocab(llama_model_loader&, llama_model&)::{lambda(int, int)#1}>) [1130]
                0.00    0.00       1/1           std::vector<llama_vocab::token_data, std::allocator<llama_vocab::token_data> >::_M_default_append(unsigned long) [1215]
                0.00    0.00       1/1           LLM_KV::operator()[abi:cxx11](llm_kv) const [1193]
-----------------------------------------------
                0.09    0.00     622/622         (anonymous namespace)::tinyBLAS_Q0_AVX<block_q4_0, block_q8_0, float>::mnpack(long, long, long, long) [7]
[14]     0.6    0.09    0.00     622         void (anonymous namespace)::tinyBLAS_Q0_AVX<block_q4_0, block_q8_0, float>::gemm4xN<1>(long, long, long, long) [14]
-----------------------------------------------
                0.08    0.00  280147/280147      llm_load_vocab(llama_model_loader&, llama_model&) [13]
[15]     0.5    0.08    0.00  280147         std::pair<std::_Rb_tree_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int> >, bool> std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int>, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int> > >::_M_emplace_unique<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&, int&) [15]
-----------------------------------------------
                0.04    0.03   18931/18931       ggml_compute_forward [1]
[16]     0.5    0.04    0.03   18931         ggml_compute_forward_soft_max [16]
                0.03    0.00  100916/100916      ggml_vec_soft_max_f32 [22]
                0.00    0.00   18796/211567      ggml_nrows [34]
-----------------------------------------------
                0.03    0.03     339/339         main [8]
[17]     0.4    0.03    0.03     339         common_sampler_sample(common_sampler*, llama_context*, int, bool) [17]
                0.00    0.03     339/339         llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) [25]
                0.00    0.00     678/4068        llama_sampler_apply [166]
                0.00    0.00     339/339         llama_get_logits_ith [204]
                0.00    0.00     339/684         llama_get_model [182]
                0.00    0.00     339/341         llama_n_vocab [194]
                0.00    0.00     339/339         llama_sampler_grammar_apply(llama_sampler*, llama_token_data_array*) [1006]
                0.00    0.00       1/1           std::vector<llama_token_data, std::allocator<llama_token_data> >::_M_default_append(unsigned long) [1212]
-----------------------------------------------
                0.05    0.01   72213/72213       ggml_compute_forward [1]
[18]     0.4    0.05    0.01   72213         ggml_compute_forward_mul [18]
